Ticket ID;Ticket channel;Assignee ID;Assignee name;Requester ID;Requester name;Ticket subject;Requester created - Timestamp;Ticket created - Timestamp;Ticket solved - Timestamp;Tickets
3203314;Any channel;4,05257E+16;Agent Socmed 1;2,362E+16;choco_hm;;10/03/23 18.26;10/03/23 18.26;10/03/23 18.33;1
3203327;Twitter;4,05257E+16;Agent Sosmed 3;2,36201E+18;choco_hm;;10/03/23 18.31;10/03/23 18.31;10/03/23 18.50;1
3203333;Any channel;4,05257E+16;Agent Sosmed 3;2,36202E+18;choco_hm;;10/03/23 18.35;10/03/23 18.35;10/04/23 12.54;1
3203334;Twitter;4,05257E+16;Agent Sosmed 3;2,36203E+18;choco_hm;;10/03/23 18.36;10/03/23 18.36;10/03/23 19.58;1
3203335;Any channel;4,05303E+16;Agent Sosmed 2;2,36203E+18;choco_hm;;10/03/23 18.36;10/03/23 18.36;10/06/23 09.34;1
3203338;Any channel;4,05257E+16;Agent Sosmed 3;2,36203E+18;choco_hm;;10/03/23 18.38;10/03/23 18.38;10/04/23 11.05;1
3203339;Any channel;4,05257E+16;Agent Socmed 1;2,36203E+18;choco_hm;;10/03/23 18.38;10/03/23 18.38;10/04/23 09.17;1
3203345;Any channel;4,05257E+16;Agent Socmed 1;2,36205E+18;choco_hm;;10/03/23 18.44;10/03/23 18.44;10/03/23 19.02;1
3203348;Any channel;4,05257E+16;Agent Socmed 1;2,36205E+18;choco_hm;;10/03/23 18.46;10/03/23 18.46;10/03/23 19.21;1
3203350;Any channel;4,05257E+16;Agent Socmed 1;2,36205E+18;choco_hm;;10/03/23 18.46;10/03/23 18.46;10/03/23 18.53;1
3203351;Any channel;4,05257E+16;Agent Socmed 1;2,36164E+18;choco_hm;;10/03/23 16.25;10/03/23 18.47;10/04/23 03.11;1
3203352;Any channel;4,05257E+16;Agent Socmed 1;2,36206E+18;choco_hm;;10/03/23 18.47;10/03/23 18.47;10/04/23 13.02;1
3203354;Any channel;4,05257E+16;Agent Socmed 1;2,36207E+18;choco_hm;;10/03/23 18.51;10/03/23 18.51;10/04/23 13.44;1
3203358;Any channel;4,05257E+16;Agent Sosmed 3;2,36207E+18;choco_hm;;10/03/23 18.53;10/03/23 18.53;10/04/23 08.30;1
3203359;Any channel;4,05257E+16;Agent Socmed 1;2,36207E+18;choco_hm;;10/03/23 18.53;10/03/23 18.53;10/03/23 18.58;1
3203360;Any channel;4,05303E+16;Agent Sosmed 2;2,36207E+18;choco_hm;;10/03/23 18.53;10/03/23 18.54;10/03/23 19.58;1
3203361;Any channel;4,05257E+16;Agent Socmed 1;2,36207E+18;choco_hm;;10/03/23 18.54;10/03/23 18.54;10/03/23 18.55;1
3203362;Any channel;4,05303E+16;Agent Sosmed 2;2,36207E+18;choco_hm;;10/03/23 18.55;10/03/23 18.55;10/04/23 08.30;1
3203363;Twitter;4,05303E+16;Agent Sosmed 2;2,36207E+18;choco_hm;;10/03/23 18.55;10/03/23 18.55;10/03/23 19.18;1
3203364;Twitter;4,05257E+16;Agent Sosmed 3;2,36207E+18;choco_hm;;10/03/23 18.55;10/03/23 18.55;10/03/23 19.57;1
3203368;Twitter;4,05257E+16;Agent Sosmed 3;2,36208E+18;choco_hm;;10/03/23 18.56;10/03/23 18.56;10/03/23 20.39;1
3203374;Twitter;4,05303E+16;Agent Sosmed 2;2,36209E+18;choco_hm;;10/03/23 19.01;10/03/23 19.01;10/03/23 19.19;1
3203375;Any channel;4,05257E+16;Agent Socmed 1;2,36209E+18;choco_hm;;10/03/23 19.02;10/03/23 19.02;10/03/23 19.15;1
3203376;Any channel;4,05303E+16;Agent Sosmed 2;2,36209E+18;choco_hm;;10/03/23 19.03;10/03/23 19.03;10/04/23 11.54;1
3203377;Any channel;4,05303E+16;Agent Sosmed 2;2,36209E+18;choco_hm;;10/03/23 19.03;10/03/23 19.03;10/04/23 08.24;1
3203378;Any channel;4,05257E+16;Agent Socmed 1;2,3621E+17;choco_hm;;10/03/23 19.03;10/03/23 19.03;10/03/23 19.04;1
3203382;Twitter;4,05303E+16;Agent Sosmed 2;2,3621E+17;choco_hm;;10/03/23 19.06;10/03/23 19.06;10/03/23 19.42;1
3203385;Any channel;4,05258E+16;Contact BRI;2,3621E+17;choco_hm;;10/03/23 19.07;10/03/23 19.07;10/04/23 09.26;1
3203388;Twitter;4,05257E+16;Agent Socmed 1;2,36211E+18;choco_hm;;10/03/23 19.09;10/03/23 19.09;10/03/23 19.11;1
3203389;Twitter;4,05257E+16;Agent Sosmed 3;2,36211E+18;choco_hm;;10/03/23 19.09;10/03/23 19.09;10/03/23 19.11;1
3203391;Any channel;4,05257E+16;Agent Socmed 1;2,36212E+18;choco_hm;;10/03/23 19.11;10/03/23 19.11;10/03/23 19.14;1
3203393;Any channel;4,05303E+16;Agent Sosmed 2;2,36212E+18;choco_hm;;10/03/23 19.12;10/03/23 19.12;10/03/23 19.15;1
3203395;Any channel;4,05303E+16;Agent Sosmed 2;2,36212E+18;choco_hm;;10/03/23 19.13;10/03/23 19.13;10/03/23 19.21;1
3203396;Any channel;4,05257E+16;Agent Sosmed 3;2,36212E+18;choco_hm;;10/03/23 19.13;10/03/23 19.13;10/05/23 18.03;1
3203397;Twitter;4,05303E+16;Agent Sosmed 2;2,36212E+18;choco_hm;;10/03/23 19.13;10/03/23 19.13;10/03/23 19.18;1
3203400;Any channel;4,05257E+16;Agent Socmed 1;2,36213E+18;choco_hm;;10/03/23 19.14;10/03/23 19.14;10/03/23 19.16;1
3203401;Twitter;4,05303E+16;Agent Sosmed 2;2,36209E+18;choco_hm;;10/03/23 19.01;10/03/23 19.15;10/03/23 19.20;1
3203402;Any channel;4,05257E+16;Agent Socmed 1;2,36164E+18;choco_hm;;10/03/23 16.25;10/03/23 19.16;10/04/23 19.10;1
3203403;Any channel;4,05257E+16;Agent Socmed 1;2,36213E+18;choco_hm;;10/03/23 19.16;10/03/23 19.16;10/03/23 19.24;1
3203405;Twitter;4,05303E+16;Agent Sosmed 2;2,36209E+18;choco_hm;;10/03/23 19.01;10/03/23 19.17;10/03/23 19.29;1
3203407;Any channel;4,05257E+16;Agent Socmed 1;2,36214E+18;choco_hm;;10/03/23 19.19;10/03/23 19.19;10/03/23 19.22;1
3203408;Twitter;4,05303E+16;Agent Sosmed 2;2,36207E+18;choco_hm;;10/03/23 18.55;10/03/23 19.20;10/04/23 09.05;1
3203410;Any channel;4,05303E+16;Agent Sosmed 2;2,36214E+18;choco_hm;;10/03/23 19.20;10/03/23 19.20;10/03/23 20.25;1
3203414;Any channel;4,05257E+16;Agent Socmed 1;2,36214E+18;choco_hm;;10/03/23 19.22;10/03/23 19.22;10/03/23 19.28;1
3203415;Twitter;4,05257E+16;Agent Sosmed 3;2,36214E+18;choco_hm;;10/03/23 19.22;10/03/23 19.22;10/03/23 19.32;1
3203416;Twitter;4,05257E+16;Agent Sosmed 3;2,36214E+18;choco_hm;;10/03/23 19.22;10/03/23 19.22;10/04/23 06.35;1
3203417;Any channel;4,05257E+16;Agent Socmed 1;2,36214E+18;choco_hm;;10/03/23 19.23;10/03/23 19.23;10/03/23 19.24;1
3203420;Any channel;4,05303E+16;Agent Sosmed 2;2,36215E+18;choco_hm;;10/03/23 19.25;10/03/23 19.25;10/03/23 19.49;1
3203422;Twitter;4,05257E+16;Agent Sosmed 3;2,36214E+18;choco_hm;;10/03/23 19.22;10/03/23 19.27;10/03/23 19.32;1
3203424;Any channel;4,05303E+16;Agent Sosmed 2;2,36216E+18;choco_hm;;10/03/23 19.29;10/03/23 19.29;10/04/23 14.17;1
3203427;Any channel;4,05303E+16;Agent Sosmed 2;2,36216E+18;choco_hm;;10/03/23 19.30;10/03/23 19.30;10/03/23 19.33;1
3203428;Any channel;4,05257E+16;Agent Socmed 1;2,36216E+18;choco_hm;;10/03/23 19.31;10/03/23 19.31;10/03/23 19.33;1
3203432;Any channel;4,05303E+16;Agent Sosmed 2;2,36217E+18;choco_hm;;10/03/23 19.33;10/03/23 19.33;10/03/23 20.01;1
3203434;Any channel;4,05303E+16;Agent Sosmed 2;2,36217E+18;choco_hm;;10/03/23 19.33;10/03/23 19.34;10/03/23 19.35;1
3203436;Any channel;4,05257E+16;Agent Socmed 1;2,36218E+18;choco_hm;;10/03/23 19.35;10/03/23 19.35;10/03/23 19.36;1
3203440;Any channel;4,05257E+16;Agent Socmed 1;2,36217E+18;choco_hm;;10/03/23 19.36;10/03/23 19.36;10/03/23 19.38;1
3203441;Any channel;4,05257E+16;Agent Socmed 1;2,36218E+18;choco_hm;;10/03/23 19.37;10/03/23 19.37;10/04/23 12.27;1
3203442;Any channel;4,05257E+16;Agent Socmed 1;2,36217E+18;choco_hm;;10/03/23 19.37;10/03/23 19.37;10/03/23 19.39;1
3203443;Any channel;4,05257E+16;Agent Socmed 1;2,36218E+18;choco_hm;;10/03/23 19.37;10/03/23 19.37;10/03/23 19.38;1
3203445;Any channel;4,05257E+16;Agent Socmed 1;2,36218E+18;choco_hm;;10/03/23 19.37;10/03/23 19.37;10/03/23 19.48;1
3203447;Any channel;4,05257E+16;Agent Socmed 1;2,36218E+18;choco_hm;;10/03/23 19.39;10/03/23 19.39;10/03/23 19.41;1
3203449;Twitter;4,05257E+16;Agent Sosmed 3;2,36218E+18;choco_hm;;10/03/23 19.40;10/03/23 19.40;10/03/23 19.46;1
3203453;Any channel;4,05257E+16;Agent Socmed 1;2,36219E+18;choco_hm;;10/03/23 19.44;10/03/23 19.44;10/03/23 19.56;1
3203454;Any channel;4,05257E+16;Agent Socmed 1;2,36219E+18;choco_hm;;10/03/23 19.44;10/03/23 19.44;10/03/23 19.45;1
3203456;Any channel;4,05257E+16;Agent Socmed 1;2,36219E+18;choco_hm;;10/03/23 19.45;10/03/23 19.45;10/03/23 19.48;1
3203460;Twitter;4,05303E+16;Agent Sosmed 2;2,3622E+17;choco_hm;;10/03/23 19.48;10/03/23 19.48;10/03/23 23.29;1
3203462;Any channel;4,05257E+16;Agent Socmed 1;2,3622E+17;choco_hm;;10/03/23 19.49;10/03/23 19.49;10/03/23 19.52;1
3203463;Any channel;4,05257E+16;Agent Socmed 1;2,36221E+18;choco_hm;;10/03/23 19.49;10/03/23 19.49;10/03/23 19.51;1
3203464;Any channel;4,05258E+16;Contact BRI;2,36221E+18;choco_hm;;10/03/23 19.49;10/03/23 19.49;10/04/23 12.01;1
3203465;Twitter;4,05257E+16;Agent Sosmed 3;2,3622E+17;choco_hm;;10/03/23 19.50;10/03/23 19.50;10/03/23 20.01;1
3203467;Twitter;4,05303E+16;Agent Sosmed 2;2,3622E+17;choco_hm;;10/03/23 19.50;10/03/23 19.50;10/06/23 11.07;1
3203471;Twitter;4,05257E+16;Agent Sosmed 3;2,3622E+17;choco_hm;;10/03/23 19.50;10/03/23 19.51;10/03/23 19.57;1
3203472;Any channel;4,05257E+16;Agent Socmed 1;2,36221E+18;choco_hm;;10/03/23 19.52;10/03/23 19.52;10/03/23 20.51;1
3203477;Twitter;4,05257E+16;Agent Sosmed 3;2,36222E+18;choco_hm;;10/03/23 19.57;10/03/23 19.57;10/03/23 19.57;1
3203487;Twitter;4,05303E+16;Agent Sosmed 2;2,36223E+18;choco_hm;;10/03/23 20.01;10/03/23 20.01;10/03/23 20.09;1
3203488;Any channel;4,05257E+16;Agent Socmed 1;2,36223E+18;choco_hm;;10/03/23 20.01;10/03/23 20.01;10/06/23 18.11;1
3203499;Twitter;4,05257E+16;Agent Sosmed 3;2,36225E+18;choco_hm;;10/03/23 20.08;10/03/23 20.08;10/03/23 20.12;1
3203527;Any channel;4,05257E+16;Agent Socmed 1;2,36228E+18;choco_hm;;10/03/23 20.18;10/03/23 20.18;10/03/23 21.51;1
3203528;Any channel;4,05258E+16;Contact BRI;2,36228E+18;choco_hm;;10/03/23 20.18;10/03/23 20.18;10/05/23 12.44;1
3203530;Any channel;4,05303E+16;Agent Sosmed 2;2,36228E+18;choco_hm;;10/03/23 20.19;10/03/23 20.19;10/03/23 20.21;1
3203533;Twitter;4,05303E+16;Agent Sosmed 2;2,36229E+18;choco_hm;;10/03/23 20.20;10/03/23 20.20;10/03/23 20.26;1
3203540;Any channel;4,05257E+16;Agent Socmed 1;2,36229E+18;choco_hm;;10/03/23 20.21;10/03/23 20.21;10/03/23 20.30;1
3203550;Any channel;4,05257E+16;Agent Socmed 1;2,3623E+17;choco_hm;;10/03/23 20.27;10/03/23 20.27;10/03/23 20.45;1
3203551;Any channel;4,05257E+16;Agent Socmed 1;2,3623E+17;choco_hm;;10/03/23 20.28;10/03/23 20.28;10/07/23 14.27;1
3203566;Any channel;4,05303E+16;Agent Sosmed 2;2,36232E+18;choco_hm;;10/03/23 20.36;10/03/23 20.36;10/03/23 20.42;1
3203567;Any channel;4,05303E+16;Agent Sosmed 2;2,36232E+18;choco_hm;;10/03/23 20.36;10/03/23 20.36;10/03/23 20.42;1
3203571;Any channel;4,05303E+16;Agent Sosmed 2;2,36233E+18;choco_hm;;10/03/23 20.38;10/03/23 20.38;10/03/23 20.42;1
3203574;Any channel;4,05257E+16;Agent Socmed 1;2,36233E+18;choco_hm;;10/03/23 20.39;10/03/23 20.39;10/03/23 20.48;1
3203586;Any channel;4,05257E+16;Agent Socmed 1;2,36234E+18;choco_hm;;10/03/23 20.43;10/03/23 20.43;10/04/23 11.55;1
3203594;Any channel;4,05257E+16;Agent Sosmed 3;2,36234E+18;choco_hm;;10/03/23 20.45;10/03/23 20.45;10/03/23 21.03;1
3203604;Any channel;4,05303E+16;Agent Sosmed 2;2,36235E+18;choco_hm;;10/03/23 20.47;10/03/23 20.47;10/03/23 21.20;1
3203606;Any channel;4,05257E+16;Agent Sosmed 3;2,36235E+18;choco_hm;;10/03/23 20.48;10/03/23 20.48;10/03/23 21.03;1
3203611;Any channel;4,05303E+16;Agent Sosmed 2;2,36235E+18;choco_hm;;10/03/23 20.49;10/03/23 20.49;10/03/23 20.52;1
3203613;Any channel;4,05303E+16;Agent Sosmed 2;2,36235E+18;choco_hm;;10/03/23 20.50;10/03/23 20.50;10/04/23 09.12;1
3203616;Twitter;4,05257E+16;Agent Socmed 1;2,36236E+18;choco_hm;;10/03/23 20.52;10/03/23 20.52;10/03/23 21.09;1
3203617;Any channel;4,05303E+16;Agent Sosmed 2;2,36236E+18;choco_hm;;10/03/23 20.52;10/03/23 20.53;10/04/23 12.11;1
3203622;Any channel;4,05303E+16;Agent Sosmed 2;2,36236E+18;choco_hm;;10/03/23 20.54;10/03/23 20.54;10/04/23 11.43;1
3203625;Any channel;4,05257E+16;Agent Socmed 1;2,36237E+18;choco_hm;;10/03/23 20.56;10/03/23 20.56;10/04/23 08.03;1
3203626;Any channel;4,05303E+16;Agent Sosmed 2;2,36237E+18;choco_hm;;10/03/23 20.57;10/03/23 20.57;10/03/23 21.07;1
3203629;Twitter;4,05257E+16;Agent Socmed 1;2,36237E+18;choco_hm;;10/03/23 20.59;10/03/23 20.59;10/03/23 21.08;1
3203630;Any channel;4,05257E+16;Agent Socmed 1;2,36237E+18;choco_hm;;10/03/23 20.59;10/03/23 20.59;10/06/23 15.57;1
3203631;Any channel;4,05303E+16;Agent Sosmed 2;2,36237E+18;choco_hm;;10/03/23 20.59;10/03/23 20.59;10/04/23 11.31;1
3203636;Any channel;4,05303E+16;Agent Sosmed 2;2,36238E+18;choco_hm;;10/03/23 21.02;10/03/23 21.02;10/04/23 06.19;1
3203638;Any channel;4,05257E+16;Agent Sosmed 3;2,36238E+18;choco_hm;;10/03/23 21.03;10/03/23 21.03;10/03/23 21.04;1
3203639;Twitter;4,05303E+16;Agent Sosmed 2;2,36239E+18;choco_hm;;10/03/23 21.05;10/03/23 21.05;10/03/23 21.56;1
3203642;Any channel;4,05303E+16;Agent Sosmed 2;2,36239E+18;choco_hm;;10/03/23 21.05;10/03/23 21.05;10/04/23 11.28;1
3203643;Any channel;4,05303E+16;Agent Sosmed 2;2,36239E+18;choco_hm;;10/03/23 21.06;10/03/23 21.06;10/03/23 21.08;1
3203645;Any channel;4,05303E+16;Agent Sosmed 2;2,3624E+17;choco_hm;;10/03/23 21.06;10/03/23 21.06;10/04/23 11.50;1
3203649;Any channel;4,05303E+16;Agent Sosmed 2;2,36239E+18;choco_hm;;10/03/23 21.07;10/03/23 21.07;10/04/23 11.54;1
3203650;Any channel;4,05257E+16;Agent Socmed 1;2,3624E+17;choco_hm;;10/03/23 21.09;10/03/23 21.09;10/04/23 08.06;1
3203651;Twitter;4,05257E+16;Agent Socmed 1;2,3624E+17;choco_hm;;10/03/23 21.09;10/03/23 21.09;10/03/23 21.28;1
3203656;Any channel;4,05257E+16;Agent Sosmed 3;2,3624E+17;choco_hm;;10/03/23 21.10;10/03/23 21.10;10/03/23 21.25;1
3203658;Any channel;4,05257E+16;Agent Sosmed 3;2,36238E+18;choco_hm;;10/03/23 21.03;10/03/23 21.12;10/03/23 21.14;1
3203660;Any channel;4,05303E+16;Agent Sosmed 2;2,36241E+18;choco_hm;;10/03/23 21.13;10/03/23 21.13;10/04/23 19.15;1
3203663;Any channel;4,05257E+16;Agent Sosmed 3;2,36241E+18;choco_hm;;10/03/23 21.14;10/03/23 21.14;10/03/23 21.16;1
3203664;Any channel;4,05257E+16;Agent Sosmed 3;2,36241E+18;choco_hm;;10/03/23 21.14;10/03/23 21.14;10/03/23 21.23;1
3203667;Any channel;4,05257E+16;Agent Sosmed 3;2,36241E+18;choco_hm;;10/03/23 21.14;10/03/23 21.16;10/03/23 21.17;1
3203670;Any channel;4,05257E+16;Agent Sosmed 3;2,36241E+18;choco_hm;;10/03/23 21.14;10/03/23 21.18;10/03/23 21.21;1
3203673;Any channel;4,05257E+16;Agent Sosmed 3;2,36241E+18;choco_hm;;10/03/23 21.14;10/03/23 21.19;10/03/23 21.21;1
3203674;Any channel;4,05303E+16;Agent Sosmed 2;2,36242E+18;choco_hm;;10/03/23 21.19;10/03/23 21.19;10/04/23 14.02;1
3203678;Any channel;4,05257E+16;Agent Sosmed 3;2,36241E+18;choco_hm;;10/03/23 21.14;10/03/23 21.20;10/03/23 21.21;1
3203679;Twitter;4,05257E+16;Agent Socmed 1;2,36242E+18;choco_hm;;10/03/23 21.20;10/03/23 21.20;10/03/23 23.21;1
3203680;Any channel;4,05257E+16;Agent Sosmed 3;2,36241E+18;choco_hm;;10/03/23 21.14;10/03/23 21.20;10/03/23 21.30;1
3203682;Any channel;4,05257E+16;Agent Sosmed 3;2,36241E+18;choco_hm;;10/03/23 21.14;10/03/23 21.21;10/03/23 21.30;1
3203687;Any channel;4,05303E+16;Agent Sosmed 2;2,36243E+18;choco_hm;;10/03/23 21.23;10/03/23 21.23;10/04/23 16.17;1
3203689;Any channel;4,05303E+16;Agent Sosmed 2;2,36243E+18;choco_hm;;10/03/23 21.23;10/03/23 21.23;10/03/23 23.58;1
3203701;Twitter;4,05257E+16;Agent Sosmed 3;2,36243E+18;choco_hm;;10/03/23 21.26;10/03/23 21.26;10/03/23 21.30;1
3203703;Any channel;4,05303E+16;Agent Sosmed 2;2,36244E+18;choco_hm;;10/03/23 21.26;10/03/23 21.26;10/05/23 14.23;1
3203708;Twitter;4,05257E+16;Agent Socmed 1;2,36244E+18;choco_hm;;10/03/23 21.28;10/03/23 21.28;10/03/23 21.31;1
3203709;Any channel;4,05257E+16;Agent Sosmed 3;2,36244E+18;choco_hm;;10/03/23 21.28;10/03/23 21.28;10/04/23 17.43;1
3203712;Any channel;4,05303E+16;Agent Sosmed 2;2,36244E+18;choco_hm;;10/03/23 21.29;10/03/23 21.29;10/06/23 11.15;1
3203721;Any channel;4,05257E+16;Agent Sosmed 3;2,36245E+18;choco_hm;;10/03/23 21.30;10/03/23 21.30;10/03/23 21.38;1
3203724;Twitter;4,05303E+16;Agent Sosmed 2;2,36243E+18;choco_hm;;10/03/23 21.26;10/03/23 21.31;10/03/23 21.57;1
3203726;Any channel;4,05303E+16;Agent Sosmed 2;2,36244E+18;choco_hm;;10/03/23 21.31;10/03/23 21.31;10/03/23 21.50;1
3203733;Any channel;4,05257E+16;Agent Sosmed 3;2,36245E+18;choco_hm;;10/03/23 21.32;10/03/23 21.32;10/03/23 21.34;1
3203736;Twitter;4,05303E+16;Agent Sosmed 2;2,36243E+18;choco_hm;;10/03/23 21.26;10/03/23 21.32;10/03/23 21.57;1
3203743;Any channel;4,05257E+16;Agent Sosmed 3;2,36241E+18;choco_hm;;10/03/23 21.14;10/03/23 21.34;10/03/23 21.38;1
3203747;Any channel;4,05257E+16;Agent Sosmed 3;2,36245E+18;choco_hm;;10/03/23 21.34;10/03/23 21.34;10/03/23 21.41;1
3203748;Any channel;4,05257E+16;Agent Sosmed 3;2,36245E+18;choco_hm;;10/03/23 21.34;10/03/23 21.34;10/04/23 09.17;1
3203757;Twitter;4,05303E+16;Agent Sosmed 2;2,36243E+18;choco_hm;;10/03/23 21.26;10/03/23 21.35;10/03/23 21.57;1
3203760;Twitter;4,05303E+16;Agent Sosmed 2;2,36243E+18;choco_hm;;10/03/23 21.26;10/03/23 21.36;10/03/23 21.57;1
3203768;Twitter;4,05303E+16;Agent Sosmed 2;2,36243E+18;choco_hm;;10/03/23 21.26;10/03/23 21.37;10/03/23 21.57;1
3203770;Any channel;4,05257E+16;Agent Sosmed 3;2,36245E+18;choco_hm;;10/03/23 21.30;10/03/23 21.37;10/03/23 21.38;1
3203775;Any channel;4,05303E+16;Agent Sosmed 2;2,36246E+18;choco_hm;;10/03/23 21.38;10/03/23 21.38;10/04/23 12.23;1
3203781;Twitter;4,05303E+16;Agent Sosmed 2;2,36243E+18;choco_hm;;10/03/23 21.26;10/03/23 21.39;10/03/23 21.57;1
3203790;Any channel;4,05257E+16;Agent Sosmed 3;2,36247E+18;choco_hm;;10/03/23 21.42;10/03/23 21.42;10/04/23 12.46;1
3203793;Twitter;4,05303E+16;Agent Sosmed 2;2,36243E+18;choco_hm;;10/03/23 21.26;10/03/23 21.43;10/03/23 21.57;1
3203798;Any channel;4,05257E+16;Agent Sosmed 3;2,36245E+18;choco_hm;;10/03/23 21.30;10/03/23 21.44;10/03/23 21.46;1
3203810;Any channel;4,05257E+16;Agent Sosmed 3;2,36248E+18;choco_hm;;10/03/23 21.47;10/03/23 21.47;10/03/23 22.04;1
3203815;Any channel;4,05257E+16;Agent Sosmed 3;2,36245E+18;choco_hm;;10/03/23 21.30;10/03/23 21.49;10/03/23 22.11;1
3203820;Any channel;4,05257E+16;Agent Sosmed 3;2,36248E+18;choco_hm;;10/03/23 21.50;10/03/23 21.50;10/03/23 22.11;1
3203824;Twitter;4,05257E+16;Agent Socmed 1;2,36248E+18;choco_hm;;10/03/23 21.51;10/03/23 21.51;10/03/23 23.34;1
3203858;Any channel;4,05257E+16;Agent Sosmed 3;2,36249E+18;choco_hm;;10/03/23 21.56;10/03/23 21.56;10/03/23 22.12;1
3203872;Any channel;4,05257E+16;Agent Sosmed 3;2,36245E+18;choco_hm;;10/03/23 21.30;10/03/23 22.00;10/03/23 22.14;1
3203877;Any channel;4,05303E+16;Agent Sosmed 2;2,3625E+17;choco_hm;;10/03/23 22.02;10/03/23 22.02;10/03/23 22.04;1
3203888;Any channel;4,05257E+16;Agent Sosmed 3;2,36251E+18;choco_hm;;10/03/23 22.05;10/03/23 22.05;10/04/23 16.21;1
3203899;Any channel;4,05257E+16;Agent Sosmed 3;2,36252E+18;choco_hm;;10/03/23 22.08;10/03/23 22.08;10/03/23 22.14;1
3203907;Any channel;4,05257E+16;Agent Sosmed 3;2,36252E+18;choco_hm;;10/03/23 22.11;10/03/23 22.11;10/03/23 22.13;1
3203910;Any channel;4,05257E+16;Agent Sosmed 3;2,36252E+18;choco_hm;;10/03/23 22.11;10/03/23 22.11;10/03/23 22.15;1
3203914;Any channel;4,05257E+16;Agent Sosmed 3;2,36253E+18;choco_hm;;10/03/23 22.12;10/03/23 22.12;10/03/23 22.15;1
3203917;Any channel;4,05257E+16;Agent Sosmed 3;2,36253E+18;choco_hm;;10/03/23 22.13;10/03/23 22.13;10/03/23 22.15;1
3203921;Any channel;4,05303E+16;Agent Sosmed 2;2,36253E+18;choco_hm;;10/03/23 22.14;10/03/23 22.14;10/04/23 06.42;1
3203927;Any channel;4,05257E+16;Agent Socmed 1;2,36253E+18;choco_hm;;10/03/23 22.15;10/03/23 22.15;10/06/23 16.03;1
3203937;Any channel;4,05257E+16;Agent Sosmed 3;2,36254E+18;choco_hm;;10/03/23 22.17;10/03/23 22.17;10/03/23 22.21;1
3203938;Twitter;4,05257E+16;Agent Socmed 1;2,36254E+18;choco_hm;;10/03/23 22.18;10/03/23 22.18;10/03/23 22.43;1
3203942;Twitter;4,05257E+16;Agent Socmed 1;2,36254E+18;choco_hm;;10/03/23 22.20;10/03/23 22.20;10/05/23 15.33;1
3203949;Twitter;4,05257E+16;Agent Socmed 1;2,36254E+18;choco_hm;;10/03/23 22.21;10/03/23 22.21;10/03/23 22.52;1
3203957;Any channel;4,05257E+16;Agent Sosmed 3;2,36254E+18;choco_hm;;10/03/23 22.23;10/03/23 22.23;10/04/23 12.22;1
3203966;Any channel;4,05257E+16;Agent Sosmed 3;2,36255E+18;choco_hm;;10/03/23 22.26;10/03/23 22.26;10/04/23 06.47;1
3203982;Any channel;4,05258E+16;Contact BRI;2,36257E+18;choco_hm;;10/03/23 22.36;10/03/23 22.36;10/04/23 09.26;1
3203992;Twitter;4,05257E+16;Agent Socmed 1;2,36257E+18;choco_hm;;10/03/23 22.37;10/03/23 22.37;10/03/23 23.20;1
3204008;Any channel;4,05303E+16;Agent Sosmed 2;2,36257E+18;choco_hm;;10/03/23 22.40;10/03/23 22.40;10/03/23 23.09;1
3204019;Any channel;4,05303E+16;Agent Sosmed 2;2,36258E+18;choco_hm;;10/03/23 22.42;10/03/23 22.42;10/03/23 22.53;1
3204021;Any channel;4,05257E+16;Agent Sosmed 3;2,36257E+18;choco_hm;;10/03/23 22.42;10/03/23 22.42;10/03/23 23.37;1
3204023;Any channel;4,05257E+16;Agent Sosmed 3;2,36258E+18;choco_hm;;10/03/23 22.42;10/03/23 22.42;10/03/23 22.43;1
3204031;Any channel;4,05257E+16;Agent Sosmed 3;2,3549E+17;choco_hm;;10/01/23 13.59;10/03/23 22.44;10/03/23 22.47;1
3204037;Any channel;4,05303E+16;Agent Sosmed 2;2,36258E+18;choco_hm;;10/03/23 22.46;10/03/23 22.46;10/03/23 23.35;1
3204061;Any channel;4,05257E+16;Agent Sosmed 3;2,36245E+18;choco_hm;;10/03/23 21.30;10/03/23 22.50;10/03/23 23.34;1
3204066;Any channel;4,05258E+16;Contact BRI;2,36259E+18;choco_hm;;10/03/23 22.51;10/03/23 22.51;10/04/23 09.26;1
3204075;Any channel;4,05257E+16;Agent Sosmed 3;2,3626E+17;choco_hm;;10/03/23 22.56;10/03/23 22.56;10/04/23 00.55;1
3204082;Twitter;4,05257E+16;Agent Socmed 1;2,35871E+18;choco_hm;;10/02/23 18.57;10/03/23 22.59;10/03/23 23.19;1
3204083;Twitter;4,05257E+16;Agent Socmed 1;2,35871E+18;choco_hm;;10/02/23 18.57;10/03/23 22.59;10/03/23 23.19;1
3204087;Twitter;4,05257E+16;Agent Socmed 1;2,3587E+17;choco_hm;;10/02/23 18.51;10/03/23 23.00;10/03/23 23.19;1
3204088;Twitter;4,05257E+16;Agent Socmed 1;2,3587E+17;choco_hm;;10/02/23 18.51;10/03/23 23.01;10/03/23 23.19;1
3204102;Any channel;4,05257E+16;Agent Sosmed 3;2,36261E+18;choco_hm;;10/03/23 23.04;10/03/23 23.04;10/03/23 23.34;1
3204130;Any channel;4,05257E+16;Agent Sosmed 3;2,36262E+18;choco_hm;;10/03/23 23.11;10/03/23 23.11;10/03/23 23.35;1
